product_id|product_name|category|price
P13698|Put|Quickly|255.04
P13699|Sure|Move|210.89
P13700|Street|Mouth|270.83
P13701|Company|Whatever|50.51
P13702|Appear|Past|114.49
P13703|No|Decision|110.61
P13704|Seat|Professional|169.28
P13705|Better|Them|183.59
P13706|Above|During|113.13
P13707|Republican|Personal|377.56
P13708|Determine|Several|267.6
P13709|Talk|Reveal|498.33
P13710|Quite|Contain|412.73
P13711|Whose|Win|490.66
P13712|Whose|Seek|9.36
P13713|As|Enjoy|336.12
P13714|Enjoy|There|225.61
P13715|Bank|Wrong|452.73
P13716|Want|Cold|308.78
P13717|Fill|American|312.46
P13718|Meet|Cause|479.65
P13719|Summer|Letter|342.86
P13720|Knowledge|Nice|163.86
P13721|Task|Imagine|458.39
P13722|Majority|Pay|472.77
P13723|Among|Reduce|196.01
P13724|Reach|Pay|272.42
P13725|Commercial|Team|145.0
P13726|Major|Whole|456.11
P13727|Some|Energy|411.94
P13728|Final|Actually|190.6
P13729|Professor|Hope|402.39
P13730|Something|Return|225.55
P13731|Item|Mean|26.71
P13732|Artist|Term|449.65
P13733|Girl|Long|100.29
P13734|Teach|Card|259.38
P13735|Investment|Since|474.36
P13736|Success|Recent|87.86
P13737|Science|Market|478.36
P13738|Ahead|Pass|271.3
P13739|Daughter|Military|8.63
P13740|Certain|Dark|37.41
P13741|Summer|Site|336.82
P13742|Window|Seven|387.92
P13743|Wall|For|433.15
P13744|Miss|Future|214.98
P13745|Cut|Amount|56.44
P13746|Include|Major|271.19
P13747|Cost|Hope|352.86
P13748|Conference|Job|488.23
P13749|Child|Sure|388.73
P13750|Money|Yeah|325.05
P13751|Around|Room|470.18
P13752|Investment|Executive|374.71
P13753|Investment|Purpose|81.11
P13754|Evening|Down|232.32
P13755|Table|Ability|169.2
P13756|Investment|Describe|48.32
P13757|Hand|Field|31.86
P13758|Let|Painting|398.14
P13759|Street|International|281.25
P13760|Ahead|Him|289.61
P13761|Write|Wife|117.68
P13762|Role|Moment|133.03
P13763|Just|Prevent|197.08
P13764|Southern|Station|316.96
P13765|Reason|Eye|219.35
P13766|Same|Magazine|13.36
P13767|Later|Use|338.28
P13768|Check|No|269.74
P13769|Form|Teach|322.5
P13770|Girl|Address|311.08
P13771|Country|Rich|379.2
P13772|Without|Ever|294.88
P13773|Choice|Education|351.94
P13774|Herself|Century|40.93
P13775|Event|Peace|464.38
P13776|Crime|Bill|57.54
P13777|Kitchen|Throw|394.51
P13778|Apply|Lay|154.17
P13779|Performance|Picture|47.82
P13780|Hundred|Term|383.81
P13781|Student|These|221.65
P13782|Age|Low|200.58
P13783|Drop|Be|332.06
P13784|Push|Personal|239.62
P13785|Issue|Consumer|269.07
P13786|Civil|Lead|72.51
P13787|Follow|Simple|198.54
P13788|Just|Enjoy|399.75
P13789|Gas|Especially|275.13
P13790|Exactly|Best|480.27
P13791|Democrat|Stand|76.32
P13792|Participant|Among|340.26
P13793|Church|Outside|457.51
P13794|Letter|Garden|398.53
P13795|Face|Eight|366.02
P13796|Season|Consumer|189.7
P13797|Anything|Action|474.99
P13798|Assume|Skill|278.99
P13799|Item|Rather|279.76
P13800|Their|Law|66.0
P13801|Continue|When|7.49
P13802|Hair|Certain|300.34
P13803|Government|Big|270.89
P13804|Behavior|Need|473.75
P13805|Authority|Enough|155.82
P13806|Produce|Me|375.41
P13807|Tv|Food|452.26
P13808|Maintain|More|175.21
P13809|Represent|Without|209.26
P13810|Show|Central|324.74
P13811|Begin|Go|258.71
P13812|Human|West|84.67
P13813|Until|The|114.29
P13814|Suddenly|Shoulder|418.2
P13815|Very|Theory|101.19
P13816|Small|Finally|94.77
P13817|Modern|She|400.83
P13818|Garden|Fish|426.86
P13819|Machine|Admit|426.44
P13820|Bill|Store|466.52
P13821|Should|Rich|497.18
P13822|Similar|One|233.33
P13823|From|Choose|277.08
P13824|Fund|Statement|148.87
P13825|Color|Investment|38.34
P13826|Keep|Allow|53.61
P13827|Wall|Trouble|364.17
P13828|Smile|Shoulder|246.16
P13829|Force|Situation|168.77
P13830|Career|Only|68.47
P13831|Base|Cut|329.46
P13832|Mean|Report|54.52
P13833|Expert|Strong|311.66
P13834|Ever|Surface|450.56
P13835|Option|Term|162.3
P13836|Buy|Better|228.07
P13837|Speak|Still|310.09
P13838|Black|Future|156.31
P13839|Identify|Indicate|294.16
P13840|Culture|Everyone|284.95
P13841|Quality|Could|185.42
P13842|Just|Customer|161.58
P13843|Guess|Cold|217.01
P13844|Find|Tonight|7.39
P13845|Feel|East|126.86
P13846|Coach|Soon|114.66
P13847|Good|Visit|371.21
P13848|Now|Mrs|220.88
P13849|Those|Including|420.85
P13850|Fly|Until|71.48
P13851|Mean|Environment|367.82
P13852|Down|Turn|439.55
P13853|Loss|Remember|234.11
P13854|Measure|I|182.58
P13855|Tough|Item|156.21
P13856|Prove|Help|278.08
P13857|Guy|Individual|92.01
P13858|Fish|Open|305.28
P13859|Election|Five|421.69
P13860|Fall|Street|430.06
P13861|Individual|Beautiful|74.3
P13862|Fall|Suddenly|271.62
P13863|Mouth|Remain|135.3
P13864|Security|Event|443.74
P13865|Land|Benefit|42.85
P13866|Administration|No|42.32
P13867|Out|Owner|14.22
P13868|Fill|Point|256.05
P13869|Fear|From|20.44
P13870|Outside|Remember|293.04
P13871|Term|Perhaps|205.54
P13872|Single|Glass|297.07
P13873|Plant|Fish|453.62
P13874|He|Quality|278.04
P13875|Cause|Technology|274.02
P13876|Unit|Education|499.37
P13877|Enjoy|Floor|238.69
P13878|Able|Contain|388.72
P13879|First|Society|186.08
P13880|Fear|Customer|115.54
P13881|Seat|Market|387.21
P13882|To|Always|367.95
P13883|Beyond|Make|149.04
P13884|Staff|Argue|235.03
P13885|Congress|Open|257.65
P13886|Weight|On|201.41
P13887|Figure|No|253.57
P13888|Main|Truth|333.03
P13889|Since|Good|424.75
P13890|Management|Week|404.24
P13891|Politics|Reach|308.95
P13892|Not|Budget|87.09
P13893|Where|Game|259.5
P13894|Focus|Perhaps|225.88
P13895|Summer|Every|93.68
P13896|First|Source|474.61
P13897|Number|Believe|331.41
P13898|Here|Ok|484.03
P13899|Carry|Challenge|369.28
P13900|Contain|Establish|244.33
P13901|Inside|Seek|182.6
P13902|According|Magazine|113.32
P13903|Treatment|Return|246.38
P13904|Admit|Ten|36.12
P13905|Positive|Right|187.87
P13906|Itself|Process|26.19
P13907|Someone|Current|107.35
P13908|Watch|Population|454.32
P13909|Financial|Record|183.82
P13910|Feel|What|237.49
P13911|Learn|Cultural|230.05
P13912|There|Strategy|27.99
P13913|Lose|Good|490.39
P13914|According|Move|165.42
P13915|Official|Manage|353.35
P13916|Throughout|Computer|263.08
P13917|Buy|Always|415.68
P13918|Believe|Worry|418.26
P13919|Enough|Character|135.34
P13920|Huge|Final|274.45
P13921|Little|Instead|91.06
P13922|Size|Agreement|328.57
P13923|Cut|End|185.82
P13924|Foot|Themselves|328.4
P13925|Program|War|418.56
P13926|Art|Difficult|260.75
P13927|Because|Top|191.28
P13928|Industry|Idea|454.09
P13929|True|Enough|260.6
P13930|Argue|Cause|179.68
P13931|Simply|Professional|434.52
P13932|Team|Husband|246.0
P13933|Style|Drug|243.64
P13934|Sign|Cold|304.08
P13935|Still|Cause|253.41
P13936|Experience|Service|73.79
P13937|Test|Eat|86.97
P13938|Range|Sell|43.16
P13939|Toward|Wind|323.52
P13940|Event|Among|109.7
P13941|Significant|Say|97.52
P13942|Father|Doctor|184.3
P13943|Simply|Run|360.06
P13944|Factor|Training|63.57
P13945|Power|Price|119.02
P13946|Spend|Change|406.53
P13947|Energy|Teach|361.53
P13948|Very|Defense|243.35
P13949|Southern|Pull|242.01
P13950|Develop|Economic|109.3
P13951|Evening|Serious|84.82
P13952|Notice|Entire|417.52
P13953|Instead|Final|16.11
P13954|Senior|According|26.36
P13955|Citizen|Game|288.88
P13956|Which|Bill|84.76
P13957|Sell|High|316.62
P13958|Become|Gas|24.4
P13959|Hotel|Outside|288.27
P13960|Wish|Wait|32.68
P13961|Television|On|132.84
P13962|Ability|Memory|94.12
P13963|Traditional|Available|479.33
P13964|Gas|Have|301.68
P13965|Kid|Your|283.98
P13966|Head|South|14.22
P13967|Newspaper|Early|361.18
P13968|Discuss|These|332.56
P13969|Success|People|145.31
P13970|Others|Least|47.45
P13971|Worry|Week|227.36
P13972|Politics|Product|496.42
P13973|Sea|Sure|434.31
P13974|And|Recognize|89.43
P13975|Us|Cold|416.03
P13976|Suffer|Road|302.42
P13977|Right|Decade|398.33
P13978|Stop|Entire|411.12
P13979|Full|Once|95.03
P13980|In|His|331.53
P13981|Forget|Conference|135.94
P13982|Month|Share|363.47
P13983|Success|Stop|174.62
P13984|Production|Audience|229.47
P13985|Evidence|Machine|297.35
P13986|Provide|Source|118.76
P13987|Have|Easy|195.8
P13988|Late|Because|58.74
P13989|Really|Daughter|105.16
P13990|Car|Think|430.5
P13991|Soon|Forward|254.66
P13992|Building|Day|212.8
P13993|However|Interview|79.03
P13994|Ball|Popular|52.67
P13995|Six|Worry|240.56
P13996|Heavy|Third|309.3
P13997|Rest|Job|24.32
P13998|Base|Break|393.01
P13999|Partner|Brother|254.15
P14000|Control|Move|63.17
P14001|Painting|Book|243.71
P14002|Listen|Catch|69.51
P14003|Determine|Employee|303.72
P14004|Collection|Effort|414.62
P14005|Likely|Around|449.0
P14006|Myself|Property|388.56
P14007|Herself|Cost|326.37
P14008|Family|Hand|263.41
P14009|Near|Small|188.34
P14010|Sometimes|Why|26.5
P14011|Herself|Buy|267.26
P14012|Expect|Off|118.6
P14013|Example|Employee|402.14
P14014|Region|To|395.83
P14015|Personal|Food|193.71
P14016|Nice|Feeling|296.58
P14017|Race|Face|371.99
P14018|Stop|Fine|381.96
P14019|Inside|Break|349.87
P14020|I|Country|53.37
P14021|Position|Gas|71.27
P14022|Board|Identify|241.18
P14023|Quite|Begin|120.09
P14024|That|Million|430.23
P14025|Thank|Left|145.22
P14026|Marriage|Believe|439.0
P14027|Trade|Stand|207.28
P14028|Trouble|Thousand|98.57
P14029|Present|Change|356.03
P14030|Clearly|Special|395.76
P14031|Power|Allow|291.1
P14032|Magazine|Think|63.33
P14033|Suggest|Manage|8.56
P14034|They|Help|329.0
P14035|Leave|Decade|345.44
P14036|Care|Person|161.37
P14037|In|Fish|184.32
P14038|Floor|Statement|81.62
P14039|Responsibility|Manager|327.53
P14040|Challenge|Reveal|130.55
P14041|Garden|Generation|428.21
P14042|Fine|How|214.66
P14043|Apply|Human|185.99
P14044|Clear|Left|141.4
P14045|Machine|Life|341.9
P14046|Line|Strong|378.71
P14047|Together|Scientist|209.55
P14048|Open|Me|392.98
P14049|Season|Practice|243.82
P14050|Manager|Front|188.26
P14051|Really|Well|279.68
P14052|Environmental|Forget|130.62
P14053|More|Detail|156.79
P14054|Else|Wife|175.46
P14055|Whose|Have|354.22
P14056|Foot|Hotel|369.21
P14057|Blue|Have|428.22
P14058|Sell|Choice|331.35
P14059|American|Thus|375.17
P14060|Two|Store|226.06
P14061|Draw|Son|351.16
P14062|Or|Minute|85.09
P14063|Stand|Amount|111.16
P14064|Down|Drive|203.28
P14065|Commercial|Place|172.53
P14066|Popular|Better|277.54
P14067|Matter|Be|350.04
P14068|Serve|Prevent|354.86
P14069|Consider|Interview|84.57
P14070|That|Theory|482.46
P14071|Player|Gun|7.62
P14072|Travel|Notice|50.09
P14073|Option|Long|76.94
P14074|Treatment|Generation|463.3
P14075|Ever|Hotel|220.51
P14076|Action|Traditional|36.72
P14077|Change|Quickly|114.78
P14078|Teacher|Some|44.62
P14079|Case|Season|23.69
P14080|Avoid|Environment|195.24
P14081|Table|Kid|492.3
P14082|Inside|Middle|308.91
P14083|Environment|Despite|262.9
P14084|Suggest|Game|357.24
P14085|Fill|Evidence|300.75
P14086|Shoulder|Guess|473.13
P14087|Rich|Accept|411.01
P14088|Game|Give|321.94
P14089|Ever|Kind|222.29
P14090|Agreement|Turn|104.85
P14091|Like|Senior|330.16
P14092|Ago|Major|402.94
P14093|Learn|Act|146.57
P14094|Character|Late|21.64
P14095|Resource|Artist|301.76
P14096|Series|Coach|260.33
P14097|Evidence|Economy|119.68
P14098|General|Quality|88.89
P14099|Draw|Player|22.85
P14100|Level|Spend|123.43
P14101|Rule|Nature|5.14
P14102|Life|What|82.94
P14103|Account|View|498.42
P14104|Fall|Rather|390.94
P14105|Military|Base|179.8
P14106|Everybody|Writer|200.6
P14107|Including|Successful|295.11
P14108|Treatment|Suffer|261.28
P14109|Tree|Hundred|369.78
P14110|Clearly|Rule|38.97
P14111|Animal|Important|49.63
P14112|Yourself|Fast|145.82
P14113|Size|Republican|415.73
P14114|Often|Station|457.93
P14115|Who|Ground|177.31
P14116|Letter|Main|481.83
P14117|Party|Whose|141.87
P14118|Old|Smile|305.15
P14119|Of|Expert|101.29
P14120|Trade|Manager|465.21
P14121|Test|Well|289.58
P14122|College|Off|134.25
P14123|First|Laugh|206.53
P14124|Day|Free|57.7
P14125|Someone|Minute|40.83
P14126|Story|Mrs|150.65
P14127|Gas|Interest|473.77
P14128|Partner|Player|402.46
P14129|Least|Edge|478.57
P14130|Church|With|438.68
P14131|Every|Through|407.51
P14132|Generation|Risk|289.57
P14133|Three|Hospital|348.62
P14134|Adult|Democratic|483.2
P14135|Free|Future|283.77
P14136|Even|Against|386.13
P14137|Focus|Set|379.95
P14138|Audience|Education|480.81
P14139|Word|Movie|232.13
P14140|Front|Hand|233.06
P14141|Language|Nearly|295.48
P14142|Soon|House|18.54
P14143|Herself|Five|62.55
P14144|Under|Send|38.44
P14145|Up|North|318.66
P14146|Better|Participant|497.13
P14147|View|Lot|340.07
P14148|They|Least|118.82
P14149|Image|Only|161.29
P14150|Guess|Society|477.95
P14151|Final|Consumer|260.67
P14152|Know|Certainly|9.81
P14153|Natural|Quite|416.93
P14154|Mention|Rest|127.89
P14155|Husband|Their|51.04
P14156|Apply|Avoid|338.48
P14157|Generation|State|411.43
P14158|Discuss|Vote|42.63
P14159|Say|Teacher|466.04
P14160|Gun|Civil|240.89
P14161|Some|Test|180.0
P14162|Six|Science|447.69
P14163|Staff|Impact|138.19
P14164|Truth|Wall|473.82
P14165|Police|Low|343.14
P14166|Huge|Be|455.41
P14167|Trouble|Involve|252.0
P14168|Night|If|103.83
P14169|Across|Late|369.04
P14170|Bar|Shake|437.01
P14171|Action|Child|107.36
P14172|Former|Somebody|105.37
P14173|Few|Land|128.6
P14174|Local|Evidence|311.21
P14175|Movement|Place|82.22
P14176|Second|Increase|57.81
P14177|Contain|Himself|460.49
P14178|Friend|Environment|339.53
P14179|Answer|Long|333.39
P14180|Foreign|Every|308.84
P14181|Well|Popular|383.3
P14182|Appear|Girl|273.03
P14183|All|Analysis|25.92
P14184|Safe|Suffer|243.73
P14185|Same|Live|312.23
P14186|Himself|Mission|248.71
P14187|Claim|Today|492.75
P14188|Watch|Evening|449.01
P14189|Real|Something|435.04
P14190|Subject|Sound|247.95
P14191|Life|Decide|492.28
P14192|Break|Go|458.42
P14193|Social|Mouth|143.73
P14194|Which|Country|114.94
P14195|Whole|Environment|290.45
P14196|Politics|Continue|31.8
P14197|Us|Debate|400.64
P14198|Spend|Least|241.77
P14199|Beyond|Especially|272.68
P14200|Reduce|Customer|253.73
P14201|Environmental|Forward|199.89
P14202|Security|Phone|344.74
P14203|Shoulder|Whom|91.53
P14204|Carry|National|488.37
P14205|Every|Similar|350.63
P14206|True|Direction|232.73
P14207|South|Phone|346.16
P14208|Raise|Brother|10.85
P14209|Tv|Again|109.32
P14210|College|Just|292.6
P14211|Stuff|Manager|166.09
P14212|Whatever|Only|308.33
P14213|Well|Analysis|133.55
P14214|South|Another|276.54
P14215|Foot|Professional|122.38
P14216|Mrs|Could|238.32
P14217|Skill|High|308.48
P14218|Provide|Role|186.13
P14219|Security|Effort|251.89
P14220|Research|Concern|109.21
P14221|Human|Situation|351.85
P14222|Impact|Plant|189.29
P14223|Compare|Suggest|427.89
P14224|Free|Treat|143.42
P14225|Think|Job|94.05
P14226|Face|Argue|69.91
P14227|Tend|Among|290.07
P14228|Behind|Guy|118.14
P14229|Brother|Produce|54.44
P14230|While|Culture|138.62
P14231|Prepare|Year|121.72
P14232|Woman|Language|218.95
P14233|Book|Song|193.54
P14234|May|Part|77.19
P14235|Manage|Threat|479.78
P14236|Box|Sport|79.03
P14237|Miss|Cell|403.81
P14238|Because|Everything|92.42
P14239|Similar|New|252.3
P14240|His|Method|497.8
P14241|Tree|Positive|425.45
P14242|Even|Take|260.92
P14243|House|Mother|361.68
P14244|Recent|American|393.74
P14245|Movie|In|153.52
P14246|Finally|Structure|283.26
P14247|President|Tv|286.08
P14248|Pretty|Lose|202.21
P14249|Simply|Send|346.82
P14250|At|Agreement|34.72
P14251|Time|Officer|407.84
P14252|Half|Particularly|240.89
P14253|Republican|Brother|316.78
P14254|Pay|Realize|227.68
P14255|Term|Center|170.65
P14256|New|Right|183.68
P14257|Onto|Sing|282.37
P14258|Black|Early|466.26
P14259|Later|Fill|132.57
P14260|Reflect|Rest|14.82
P14261|Rule|Sometimes|65.01
P14262|Song|Investment|434.35
P14263|Reveal|Nearly|481.74
P14264|Less|Note|103.48
P14265|More|Still|290.07
P14266|Them|Expect|326.32
P14267|Material|Early|91.4
P14268|Memory|Agent|391.25
P14269|If|Food|180.78
P14270|Adult|Film|338.23
P14271|Ground|Single|246.31
P14272|Stage|Drug|369.58
P14273|Remain|Policy|445.37
P14274|Religious|Candidate|193.63
P14275|Sport|Purpose|146.83
P14276|Month|Indicate|317.7
P14277|Partner|Boy|76.7
P14278|Commercial|Cover|87.95
P14279|Two|Back|404.82
P14280|List|Those|172.01
P14281|Born|Establish|317.48
P14282|Remember|Financial|287.96
P14283|Direction|He|425.21
P14284|Authority|Very|40.32
P14285|No|Large|85.19
P14286|Raise|Party|117.97
P14287|Box|Young|161.85
P14288|Wide|Remember|149.22
P14289|Cut|And|137.4
P14290|Serious|Strategy|324.1
P14291|Bank|Picture|139.27
P14292|International|Arrive|225.22
P14293|Nothing|Measure|432.09
P14294|Image|Fill|184.77
P14295|Compare|Now|295.53
P14296|Evidence|With|482.94
P14297|Sign|Pick|209.92
P14298|Care|Always|96.02
P14299|Clearly|Address|16.44
P14300|Door|Either|365.25
P14301|Reason|Believe|332.7
P14302|Woman|Raise|470.52
P14303|Election|Safe|351.84
P14304|Free|Imagine|44.63
P14305|Owner|Within|87.62
P14306|Social|Leg|55.99
P14307|Out|Music|36.58
P14308|Clear|Feel|439.95
P14309|Quite|Worker|276.47
P14310|Grow|Effort|18.05
P14311|Job|Participant|201.52
P14312|Woman|Rise|383.67
P14313|Music|Various|46.21
P14314|Know|Structure|134.91
P14315|Follow|Successful|81.86
P14316|Any|Church|329.14
P14317|Structure|Short|443.31
P14318|Gun|Threat|158.14
P14319|Open|Off|127.46
P14320|Century|Behavior|145.67
P14321|Child|Happen|315.11
P14322|Various|Finish|69.98
P14323|Stage|View|420.07
P14324|Official|Campaign|19.14
P14325|Building|Range|333.46
P14326|Without|Paper|430.88
P14327|Institution|Protect|165.97
P14328|Sit|Let|240.7
P14329|Really|Meet|487.62
P14330|Plant|Say|272.59
P14331|Central|Nature|139.85
P14332|Thank|Generation|225.2
P14333|Including|Identify|484.92
P14334|Point|Approach|350.32
P14335|Rule|Phone|92.63
P14336|Set|Itself|300.8
P14337|Culture|Arrive|317.37
P14338|Far|Ahead|319.75
P14339|Hospital|Stage|284.17
P14340|Affect|Go|264.11
P14341|Season|Answer|321.57
P14342|Something|Past|158.28
P14343|Free|Vote|176.85
P14344|Garden|Special|272.14
P14345|Notice|Compare|403.33
P14346|Hotel|Hand|223.72
P14347|Green|Hair|186.06
P14348|During|Four|133.6
P14349|Husband|Happy|155.27
P14350|Strong|Who|5.05
P14351|Add|Decade|408.61
P14352|Finally|Particular|424.73
P14353|Amount|Card|175.22
P14354|Read|International|237.25
P14355|Term|Personal|9.12
P14356|Film|Experience|461.43
P14357|The|Trial|473.74
P14358|Far|Work|241.15
P14359|Role|Writer|9.52
P14360|Model|Leader|218.07
P14361|Hope|Where|150.0
P14362|Better|Start|119.45
P14363|After|Guess|8.57
P14364|Rule|Brother|189.95
P14365|Evidence|Democrat|208.81
P14366|Garden|Throw|282.47
P14367|Institution|Know|200.4
P14368|Whatever|Write|85.82
P14369|Enjoy|Actually|369.87
P14370|Key|Good|197.91
P14371|Congress|Structure|192.29
P14372|If|Seven|135.18
P14373|Score|Community|214.01
P14374|Offer|Suggest|123.58
P14375|Whom|Modern|383.45
P14376|Especially|Long|455.43
P14377|Its|Our|404.75
P14378|Day|Expert|343.9
P14379|Degree|Analysis|145.92
P14380|Budget|Then|372.75
P14381|Little|Indicate|405.36
P14382|Consumer|Politics|209.39
P14383|Employee|Yet|427.47
P14384|Six|Maintain|95.29
P14385|True|Daughter|148.35
P14386|Station|Hear|320.26
P14387|Open|Picture|310.78
P14388|Strategy|Might|139.71
P14389|Across|Natural|313.26
P14390|Across|Make|97.96
P14391|Lead|Around|14.6
P14392|Behind|Program|29.57
P14393|If|List|269.81
P14394|Program|Production|97.04
P14395|Republican|Stay|55.63
P14396|Maybe|Music|138.25
P14397|Physical|A|359.02
P14398|However|Will|364.92
P14399|General|From|120.24
P14400|Single|Best|79.59
P14401|Describe|Yeah|249.32
P14402|Early|Over|174.25
P14403|Toward|Treat|159.23
P14404|Fund|Bed|400.73
P14405|Rate|Heart|498.99
P14406|Certain|Important|234.52
P14407|Car|Ready|396.76
P14408|Near|Instead|168.47
P14409|Media|Or|422.56
P14410|Open|Every|476.06
P14411|Test|Discuss|32.74
P14412|Thousand|Pick|388.95
P14413|Billion|North|40.34
P14414|Hotel|Way|237.72
P14415|Close|Her|100.14
P14416|Skill|Image|421.56
P14417|Learn|Investment|409.54
P14418|Sit|Single|414.98
P14419|Wish|Anyone|65.37
P14420|Course|Alone|385.23
P14421|Black|Line|128.24
P14422|Become|Leader|386.76
P14423|Provide|Establish|224.27
P14424|Do|Market|370.12
P14425|Participant|Even|21.59
P14426|Dream|Such|233.11
P14427|White|Exist|386.64
P14428|Weight|Rate|262.96
P14429|Central|Listen|491.15
P14430|Bill|Majority|239.05
P14431|More|Dinner|342.31
P14432|Stand|Wonder|159.49
P14433|Medical|Serious|164.92
P14434|Region|Throughout|316.44
P14435|Serve|Likely|25.88
P14436|Take|Activity|469.02
P14437|Worker|Its|262.86
P14438|Option|Recently|130.39
P14439|Tv|Serve|321.07
P14440|Else|Help|103.37
P14441|Blood|Painting|444.32
P14442|Rock|Change|432.51
P14443|Degree|Seem|112.81
P14444|This|Tend|60.9
P14445|Turn|Daughter|318.29
P14446|Huge|End|165.63
P14447|Grow|Vote|87.84
P14448|We|Animal|141.67
P14449|This|Choice|64.23
P14450|Land|Quickly|395.63
P14451|Every|Important|9.42
P14452|Late|Security|25.79
P14453|Suffer|Sound|392.82
P14454|Center|Bad|240.26
P14455|Role|Cut|300.13
P14456|Measure|Generation|188.84
P14457|Play|Man|49.29
P14458|Wrong|Brother|83.06
P14459|Yet|City|50.24
P14460|Former|Me|311.23
P14461|Away|Remember|465.77
P14462|Red|Find|498.5
P14463|Friend|Deep|314.44
P14464|Require|Senior|34.59
P14465|Significant|Know|324.06
P14466|Only|Yeah|352.16
P14467|Writer|Pick|396.78
P14468|Wear|Activity|67.28
P14469|Use|Tell|120.17
P14470|Tend|Certain|490.93
P14471|Test|Memory|395.34
P14472|Enjoy|Partner|379.57
P14473|Article|Who|403.74
P14474|Season|Single|222.17
P14475|Person|Send|100.52
P14476|Industry|Trade|346.18
P14477|Choice|Option|182.29
P14478|Section|Trade|71.69
P14479|If|Bit|449.84
P14480|Find|Test|245.22
P14481|Many|Adult|221.56
P14482|Month|Seat|150.88
P14483|Law|Leader|350.03
P14484|Kid|Response|98.94
P14485|Why|Meet|97.38
P14486|Beat|National|177.09
P14487|Seem|Around|367.54
P14488|Team|Seek|141.29
P14489|Body|Most|416.52
P14490|Spring|Impact|457.66
P14491|Account|Property|279.49
P14492|My|Politics|39.09
P14493|Cover|Be|81.74
P14494|Collection|Film|151.36
P14495|Next|War|135.36
P14496|Civil|Accept|186.72
P14497|Mother|Garden|5.36
P14498|Strategy|Professional|320.82
P14499|Quite|Group|192.63
P14500|Unit|Think|96.84
P14501|Mother|Serve|14.27
P14502|Receive|Technology|429.13
P14503|Save|Ask|389.13
P14504|No|Share|123.2
P14505|Cold|Only|361.9
P14506|Cup|Hear|330.85
P14507|Lawyer|Conference|271.78
P14508|Think|Which|196.81
P14509|Strong|Figure|264.41
P14510|Bank|True|251.29
P14511|Little|General|277.98
P14512|Factor|Challenge|308.45
P14513|List|Able|164.69
P14514|Expect|Mr|322.25
P14515|Address|Nothing|59.68
P14516|Pretty|Coach|263.98
P14517|Campaign|Force|38.01
P14518|Surface|Interview|418.42
P14519|Professional|Series|69.24
P14520|Economic|Should|437.38
P14521|Raise|Machine|105.03
P14522|Rest|Cup|245.26
P14523|Present|Daughter|53.88
P14524|Sing|She|287.65
P14525|Control|Wear|418.97
P14526|Language|Hit|330.67
P14527|Why|Morning|265.28
P14528|Yourself|Color|352.15
P14529|Mission|Writer|131.69
P14530|Single|Put|186.35
P14531|Car|Knowledge|304.95
P14532|Hundred|Third|40.08
P14533|Second|Strategy|465.45
P14534|Into|Film|108.33
P14535|Heavy|Moment|248.25
P14536|Party|Oil|445.43
P14537|North|Cup|44.58
P14538|Avoid|Certainly|401.5
P14539|Important|Whatever|35.05
P14540|Piece|Star|281.22
P14541|They|Now|469.43
P14542|Nation|Film|210.9
P14543|Machine|Run|187.69
P14544|Simply|Program|355.67
P14545|Painting|Their|412.7
P14546|Painting|Bag|136.58
P14547|Guess|Machine|25.12
P14548|Grow|Many|39.84
P14549|Sing|Police|155.43
P14550|Woman|Data|472.58
P14551|Plan|Rest|480.49
P14552|She|Kind|53.07
P14553|Kitchen|Blood|363.96
P14554|Gas|Everyone|268.17
P14555|Class|Of|98.78
P14556|Everybody|Month|265.47
P14557|Establish|Seat|128.14
P14558|Among|Opportunity|314.54
P14559|Girl|Water|93.55
P14560|Fear|Care|375.85
P14561|Management|School|210.52
P14562|Just|Source|57.23
P14563|Next|Money|321.12
P14564|Teacher|Sing|182.19
P14565|Where|Late|232.07
P14566|Low|A|334.29
P14567|If|Their|442.0
P14568|Against|Test|87.57
P14569|Fight|Tend|94.3
P14570|Area|Establish|203.77
P14571|Firm|Allow|172.07
P14572|Reason|Yard|83.3
P14573|Foot|Kid|499.22
P14574|Serious|Seat|224.29
P14575|Down|Religious|179.4
P14576|True|Wrong|161.0
P14577|Why|Land|495.77
P14578|Give|Bring|165.7
P14579|Everything|Much|189.0
P14580|Never|Cell|383.27
P14581|Body|Policy|218.14
P14582|Account|Picture|364.3
P14583|Four|Probably|306.16
P14584|Food|Write|283.76
P14585|Me|Rule|110.89
P14586|Clear|With|384.03
P14587|Thank|Police|463.44
P14588|Third|Though|130.77
P14589|Yes|Stock|481.02
P14590|Carry|Hotel|226.51
P14591|Off|Involve|201.56
P14592|Weight|College|364.53
P14593|Sea|Safe|491.56
P14594|Part|Cost|299.9
P14595|Think|Although|261.22
P14596|Remain|Buy|496.74
P14597|Item|Add|154.41
P14598|Administration|Truth|153.67
P14599|Officer|Left|114.83
P14600|Clearly|Television|428.58
P14601|Standard|Clearly|15.74
P14602|Cultural|Yet|411.86
P14603|Customer|Could|346.41
P14604|Fill|My|141.6
P14605|Tax|Provide|279.06
P14606|Dog|Fast|280.38
P14607|Material|Traditional|463.33
P14608|Agency|Article|81.58
P14609|Themselves|Property|23.68
P14610|Walk|Her|181.05
P14611|True|Assume|73.51
P14612|Budget|Room|186.71
P14613|Cut|Present|293.17
P14614|Another|Congress|120.33
P14615|Kitchen|Prevent|406.48
